1	0.000005
2	0.000003
3	0.000001
4	0.000001
5	0.000001
6	0.000002
7	0.000030
8	0.000003
9	0.000003
10	0.000003
11	0.000003
12	0.000004
13	0.000004
14	0.000004
15	0.000004
16	0.000004
17	0.000005
18	0.000006
19	0.000011
20	0.000007
21	0.000008
22	0.000009
23	0.000008
24	0.000010
25	0.000010
26	0.000012
27	0.000013
28	0.000009
29	0.000010
30	0.000012
31	0.000012
32	0.000012
33	0.000012
34	0.000013
35	0.000014
36	0.000015
37	0.000015
38	0.000015
39	0.000016
40	0.000017
41	0.000017
42	0.000018
43	0.000019
44	0.000024
45	0.000021
46	0.000022
47	0.000023
48	0.000023
49	0.000025
50	0.000026
51	0.000027
52	0.000028
53	0.000028
54	0.000030
55	0.000030
56	0.000031
57	0.000033
58	0.000034
59	0.000034
60	0.000036
61	0.000037
62	0.000041
63	0.000038
64	0.000040
65	0.000041
66	0.000045
67	0.000044
68	0.000045
69	0.000046
70	0.000048
71	0.000049
72	0.000051
73	0.000052
74	0.000056
75	0.000054
76	0.000056
77	0.000058
78	0.000059
79	0.000061
80	0.000062
81	0.000063
82	0.000065
83	0.000066
84	0.000067
85	0.000069
86	0.000074
87	0.000073
88	0.000074
89	0.000075
90	0.000077
91	0.000078
92	0.000080
93	0.000083
94	0.000084
95	0.000085
96	0.000101
97	0.000092
98	0.000091
99	0.000092
100	0.000094
101	0.000096
102	0.000098
103	0.000099
104	0.000102
105	0.000104
106	0.000109
107	0.000107
108	0.000108
109	0.000111
110	0.000112
111	0.000116
112	0.000117
113	0.000119
114	0.000120
115	0.000128
116	0.000126
117	0.000126
118	0.000131
119	0.000132
120	0.000134
121	0.000135
122	0.000138
123	0.000144
124	0.000162
125	0.000145
126	0.000147
127	0.000149
128	0.000151
129	0.000153
130	0.000156
131	0.000164
132	0.000160
133	0.000162
134	0.000164
135	0.000167
136	0.000170
137	0.000173
138	0.000175
139	0.000180
140	0.000181
141	0.000183
142	0.000186
143	0.000189
144	0.000247
145	0.000289
146	0.000302
147	0.000251
148	0.000260
149	0.000266
150	0.000257
151	0.000270
152	0.000288
153	0.000294
154	0.000279
155	0.000303
156	0.000260
157	0.000279
158	0.000259
159	0.000272
160	0.000279
161	0.000286
162	0.000242
163	0.000237
164	0.000227
165	0.000231
166	0.000235
167	0.000235
168	0.000255
169	0.000246
170	0.000244
171	0.000247
172	0.000249
173	0.000252
174	0.000254
175	0.000261
176	0.000260
177	0.000262
178	0.000266
179	0.000271
180	0.000308
181	0.000259
182	0.000259
183	0.000264
184	0.000266
185	0.000270
186	0.000275
187	0.000276
188	0.000279
189	0.000284
190	0.000285
191	0.000292
192	0.000367
193	0.000299
194	0.000336
195	0.000325
196	0.000312
197	0.000340
198	0.000307
199	0.000312
200	0.000314
201	0.000320
202	0.000359
203	0.000324
204	0.000328
205	0.000329
206	0.000336
207	0.000334
208	0.000339
209	0.000342
210	0.000345
211	0.000352
212	0.000356
213	0.000331
214	0.000334
215	0.000340
216	0.000346
217	0.000350
218	0.000350
219	0.000354
220	0.000360
221	0.000384
222	0.000484
223	0.000531
224	0.000531
225	0.000534
226	0.000532
227	0.000557
228	0.000520
229	0.000537
230	0.000528
231	0.000526
232	0.000543
233	0.000557
234	0.000555
235	0.000545
236	0.000552
237	0.000558
238	0.000567
239	0.000577
240	0.000528
241	0.000527
242	0.000534
243	0.000535
244	0.000538
245	0.000410
246	0.000470
247	0.000417
248	0.000421
249	0.000424
250	0.000430
251	0.000432
252	0.000435
253	0.000449
254	0.000419
255	0.000420
256	0.000424
257	0.000427
258	0.000432
259	0.000432
260	0.000436
261	0.000452
262	0.000445
263	0.000446
264	0.000449
265	0.000453
266	0.000458
267	0.000462
268	0.000470
269	0.000472
270	0.000474
271	0.000476
272	0.000477
273	0.000486
274	0.000485
275	0.000497
276	0.000467
277	0.000471
278	0.000471
279	0.000475
280	0.000478
281	0.000484
282	0.000490
283	0.000545
284	0.000499
285	0.000497
286	0.000503
287	0.000506
288	0.000519
289	0.000511
290	0.000515
291	0.000518
292	0.000522
293	0.000527
294	0.000537
295	0.000519
296	0.000507
297	0.000513
298	0.000517
299	0.000522
300	0.000526
301	0.000540
302	0.000532
303	0.000538
304	0.000539
305	0.000543
306	0.000552
307	0.000563
308	0.000554
309	0.000553
310	0.000560
311	0.000562
312	0.000566
313	0.000568
314	0.000548
315	0.000549
316	0.000553
317	0.000555
318	0.000560
319	0.000617
320	0.000769
321	0.000785
322	0.000789
323	0.000782
324	0.000794
